id	paper_id	primers	longitude	latitude	continent	sample_type	marker_size	Biome	MAT	MAP	pH	year_of_sampling	plants_dominant	target_gene	sequencing_platform
6546	Vasar_2021_1HW	WANDA/AML2	5.89444	49.6236	Europe	soil	6773	forest	9.1	970	3.6	2018	NA_	SSU	Illumina
6547	Davison_2015_1GM	NS31/AML2	-0.395278	44.7544	Europe	root	324	forest	13.5	881	NA_	2008	Rubia peregrina	SSU	454Roche
6548	Davison_2015_1GM	NS31/AML2	-64.9405	-32.7689	South America	root	4	grassland	9.9	832	5.1	2007	Sorghastrum pellitum	SSU	454Roche
6549	Davison_2015_1GM	NS31/AML2	-86.2205	39.2361	North America	root	154	forest	12.1	1196	5	2011	Parthenocissus quinquefolia	SSU	454Roche
6550	Varela-Cervero_2015_C58B	NS31/AML2	-2.83333	37.4	Europe	root	1468	shrubland	9.3	622	NA_	2011	Thymus mastichina	SSU	454Roche
6551	Wall_2020_1HX	WANDA/AML2	-155.305	19.8333	North America	soil	1472	forest	14.7	3141	3.6	2017	Myrsine lessertiana	SSU	Illumina
6552	RodriguezRamos_2021_1HT	WANDA/AML2	-117.327	53.4129	North America	soil	5180	forest	1.4	740	NA_	2016	Pinus contorta	SSU	Illumina
6553	Davison_2015_1GM	NS31/AML2	27.0864	69.7983	Europe	root	364	tundra	-0.1	400	3.1	2008	Solidago virgaurea	SSU	454Roche
6554	Sheldrake_2017_1GS	NS31/AM1	-79.8434	9.11006	North America	root	2813	forest	26.1	2921	NA_	2013	Voyria tenella	SSU	454Roche
6555	Wall_2020_1HX	WANDA/AML2	-155.307	19.8329	North America	soil	6785	forest	14.6	3136	NA_	2017	Acacia koa	SSU	Illumina
6556	Wall_2020_1HX	WANDA/AML2	-155.31	19.8328	North America	soil	5866	forest	14.2	3051	NA_	2017	Metrosideros polymorpha	SSU	Illumina
6557	Wall_2020_1HX	WANDA/AML2	-155.305	19.833	North America	soil	6063	forest	14.6	3136	NA_	2017	Pennisetum clandestinum	SSU	Illumina
6558	Wall_2020_1HX	WANDA/AML2	-155.31	19.8326	North America	soil	6812	forest	14.2	3051	NA_	2017	Myrsine lessertiana	SSU	Illumina
6559	Wall_2020_1HX	WANDA/AML2	-155.326	19.8219	North America	soil	8318	forest	13	2862	NA_	2017	Pennisetum clandestinum	SSU	Illumina
6560	Wall_2020_1HX	WANDA/AML2	-155.31	19.8328	North America	soil	5222	forest	14.2	3051	NA_	2017	Myrsine lessertiana	SSU	Illumina
6561	Wall_2020_1HX	WANDA/AML2	-155.301	19.833	North America	soil	3776	forest	14.6	3136	4.5	2017	Rubus hawaiiensis	SSU	Illumina
6562	Davison_2015_1GM	NS31/AML2	27.1736	69.8136	Europe	root	452	tundra	-0.7	387	NA_	2008	Cornus suecica	SSU	454Roche
6563	Davison_2018_1AQ	NS31/AML2	-23.6867	15.1781	Africa	root	275	shrubland	20.6	335	5.2	2009	Lotus jacobaeus	SSU	454Roche
6564	Davison_2018_1AQ	NS31/AML2	-22.9211	16.8053	Africa	root	425	desert	23.3	78	7.5	2009	Crotalaria microphylla	SSU	454Roche
6565	Parvin_2021_1HR	AMV4.5NF/AMDGR	88.6432	25.8317	Asia	root	27751	cropland	24.8	1897	5.873	2019	Oryza sativa	SSU	Illumina
6566	Davison_2015_1GM	NS31/AML2	-1.2481	43.5911	Europe	root	1245	forest	14.4	1374	NA_	2008	Hedera helix	SSU	454Roche
6567	Sheldrake_2017_1GS	NS31/AM1	-79.8434	9.11006	North America	root	1335	forest	26.1	2921	NA_	2012	Tetragastris panamensis	SSU	454Roche
6568	Varela-Cervero_2015_C58B	NS31/AML2	-2.83333	37.4	Europe	soil	2621	shrubland	9.3	622	NA_	2011	Thymus zygis	SSU	454Roche
6569	Davison_2015_1GM	NS31/AML2	23.568	58.5839	Europe	root	1232	grassland	6.6	586	7	2008	Centaurea jacea	SSU	454Roche
6570	Wall_2020_1HX	WANDA/AML2	-155.301	19.833	North America	soil	2130	forest	14.6	3136	3.6	2017	Myrsine lessertiana	SSU	Illumina
6571	Wall_2020_1HX	WANDA/AML2	-155.325	19.8222	North America	soil	3524	forest	13.6	2952	5.6	2017	Rubus hawaiiensis	SSU	Illumina
6572	Davison_2015_1GM	NS31/AML2	138.665	-35.1175	Australia	root	767	forest	14.6	775	4	2009	Olearia sp.	SSU	454Roche
6573	Zhu_2020_1DX	AMV4.5NF/AMDGR	126.833	48.3333	Asia	soil	66000	cropland	1.7	539	6.82	2017	Zea mays	SSU	Illumina
6574	Borrell_2017_20D4	NS1/NS4 then AMV4.5NF/AMDGR	-107.683	50.3	North America	rhizosphere soil	2875	grassland	4	402	6.5	2012	Triticum aestivum 	SSU	454Roche
6575	Davison_2018_1AQ	NS31/AML2	-22.9158	16.8133	Africa	root	898	desert	23	86	7.6	2009	Citrullus colocynthis	SSU	454Roche
6576	Borrell_2017_20D4	NS1/NS4 then AMV4.5NF/AMDGR	-107.683	50.3	North America	rhizosphere soil	10450	grassland	4	402	6.5	2011	Triticum aestivum 	SSU	454Roche
6577	Davison_2015_1GM	NS31/AML2	158.672	53.0403	Asia	root	658	forest	1.9	977	4.5	2010	Calamagrostis purpurea	SSU	454Roche
6578	Clavel_2021_1GT	AMV4.5NF/AMDGR	17.8426	68.1749	Europe	root	34190	woodland	-1	595	4.32	2017	NA_	SSU	Illumina
6579	Wall_2020_1HX	WANDA/AML2	-155.31	19.8328	North America	soil	5265	forest	14.2	3051	5	2017	Pennisetum clandestinum	SSU	Illumina
6580	Wall_2020_1HX	WANDA/AML2	-155.318	19.8208	North America	soil	4329	forest	13.6	2952	3.7	2017	Metrosideros polymorpha	SSU	Illumina
6581	Davison_2015_1GM	NS31/AML2	81.8992	22.3772	Asia	root	1116	forest	25.2	1404	5.45	2011	Barleria sp.	SSU	454Roche
6582	Hart_2014_7702	NS31/AM1	-156.038	20.7992	North America	root	170	forest	24.2	2464	NA_	2011	Artocarpus altilis	SSU	454Roche
6583	Clavel_2021_1GT	AMV4.5NF/AMDGR	17.7791	68.3985	Europe	root	24310	woodland	-0.2	685	4.7	2017	Solidago virgaurea	SSU	Illumina
6584	Davison_2015_1GM	NS31/AML2	27.0864	69.7983	Europe	root	1022	tundra	-0.1	400	3.1	2008	Solidago virgaurea	SSU	454Roche
6585	Chen_2017_E3D7	NS31/AML2	118.12	29.25	Asia	root	456	forest	15.6	2110	NA_	2011	Syzygium buxifolium	SSU	454Roche
6586	Borrell_2017_20D4	NS1/NS4 then AMV4.5NF/AMDGR	-107.683	50.3	North America	root	5944	grassland	4	402	6.5	2011	Cicer arietinum	SSU	454Roche
6587	Rasmussen_2018_C8E6	NS31/AML2	20.2762	60.1303	Europe	root	32223	grassland	6.2	555	5.6	2015	Plantago lanceolata	SSU	Illumina
6588	Davison_2015_1GM	NS31/AML2	-52.9297	5.2572	South America	root	390	forest	26.1	2540	3.9	2007	Eperua grandiflora	SSU	454Roche
6589	Davison_2015_1GM	NS31/AML2	43.4233	41.9333	Asia	root	2265	forest	7.8	984	4.2	2010	Hedera colchica	SSU	454Roche
6590	Wall_2020_1HX	WANDA/AML2	-155.305	19.833	North America	soil	5039	forest	14.6	3136	4	2017	Myrsine lessertiana	SSU	Illumina
6591	Davison_2015_1GM	NS31/AML2	81.9022	22.3744	Asia	root	509	forest	25.3	1262	5.45	2011	Sarcococca sp.	SSU	454Roche
6592	Sheldrake_2017_1GS	NS31/AM1	-79.7453	9.16176	North America	root	1815	forest	26.2	2510	NA_	2013	Voyria tenella	SSU	454Roche
6593	Davison_2015_1GM	NS31/AML2	-0.395278	44.7544	Europe	root	312	forest	13.5	881	NA_	2008	Mercurialis perennis	SSU	454Roche
6594	Goldmann_2020_1BF	GlomerWT0/Glomer1536 then NS31/AM1A; GlomerWT0/Glomer1536 then NS31/AM1B	9.46007	48.4587	Europe	soil	1790	grassland	7.7	890	6.78	2011	Plantago lanceolata;Festuca rubra;Helictotrichon pubescens	SSU	454Roche
6595	Davison_2015_1GM	NS31/AML2	81.9022	22.3744	Asia	root	634	forest	25.3	1262	5.45	2011	Sarcococca sp.	SSU	454Roche
