id,paper_id,primers,longitude,latitude,continent,sample_type,Biome,marker_size,MAT,MAP,pH,year_of_sampling,plants_dominant,target_gene,sequencing_platform,Sample,Spring/Fall,Original_Sample_ID,Original,Sample,ID,sitePlot,Plot_Loc,Plot_Loc_Rep,Country,State,Site,Remnant,LUH,Depth_cm,SiteLat,SiteLong,CoordLat,CoordLong
MAPS_2019_RKS_A01_S120,Ramos_2024,LROR/FLR2,-99.21455902,39.24172111,North America,soil,anthropogenic,,,,,2019,,LSU,Illumina,2019_AMF_110_S46_L001,NA,RKS_A_S120,RKS,A,S120,RKS_A01,RKS_A,1,US,KS,RKS,No,A,120,39.194,-99.176,39.24172111,-99.21455902
MAPS_2019_RKS_N01_S005,Ramos_2024,LROR/FLR2,-99.15025,39.174942,North America,soil,grassland,,,,,2019,,LSU,Illumina,2019_AMF_112_S48_L001,NA,RKS_N_S005,RKS,N,S005,RKS_N01,RKS_N,1,US,KS,RKS,Yes,N,5,39.194,-99.176,39.174942,-99.15025
MAPS_2019_RKS_N01_S015,Ramos_2024,LROR/FLR2,-99.15025,39.174942,North America,soil,grassland,,,,,2019,,LSU,Illumina,2019_AMF_113_S49_L001,NA,RKS_N_S015,RKS,N,S015,RKS_N01,RKS_N,1,US,KS,RKS,Yes,N,15,39.194,-99.176,39.174942,-99.15025
MAPS_2019_RKS_N01_S030,Ramos_2024,LROR/FLR2,-99.15025,39.174942,North America,soil,grassland,,,,,2019,,LSU,Illumina,2019_AMF_104_S40_L001,NA,RKS_N_S030,RKS,N,S030,RKS_N01,RKS_N,1,US,KS,RKS,Yes,N,30,39.194,-99.176,39.174942,-99.15025
MAPS_2019_RKS_N01_S075,Ramos_2024,LROR/FLR2,-99.15025,39.174942,North America,soil,grassland,,,,,2019,,LSU,Illumina,2019_AMF_105_S41_L001,NA,RKS_N_S075,RKS,N,S075,RKS_N01,RKS_N,1,US,KS,RKS,Yes,N,75,39.194,-99.176,39.174942,-99.15025
MAPS_2019_RKS_N01_S120,Ramos_2024,LROR/FLR2,-99.15025,39.174942,North America,soil,grassland,,,,,2019,,LSU,Illumina,2019_AMF_114_S50_L001,NA,RKS_N_S120,RKS,N,S120,RKS_N01,RKS_N,1,US,KS,RKS,Yes,N,120,39.194,-99.176,39.174942,-99.15025
MAPS_2019_RKS_P01_S005,Ramos_2024,LROR/FLR2,-99.16214538,39.16412192,North America,soil,anthropogenic,,,,,2019,,LSU,Illumina,2019_AMF_100_S36_L001,NA,RKS_P_S005,RKS,P,S005,RKS_P01,RKS_P,1,US,KS,RKS,No,P,5,39.194,-99.176,39.16412192,-99.16214538
MAPS_2019_RKS_P01_S015,Ramos_2024,LROR/FLR2,-99.16214538,39.16412192,North America,soil,anthropogenic,,,,,2019,,LSU,Illumina,2019_AMF_101_S37_L001,NA,RKS_P_S015,RKS,P,S015,RKS_P01,RKS_P,1,US,KS,RKS,No,P,15,39.194,-99.176,39.16412192,-99.16214538
MAPS_2019_RKS_P01_S030,Ramos_2024,LROR/FLR2,-99.16214538,39.16412192,North America,soil,anthropogenic,,,,,2019,,LSU,Illumina,2019_AMF_111_S47_L001,NA,RKS_P_S030,RKS,P,S030,RKS_P01,RKS_P,1,US,KS,RKS,No,P,30,39.194,-99.176,39.16412192,-99.16214538
MAPS_2019_RKS_P01_S075,Ramos_2024,LROR/FLR2,-99.16214538,39.16412192,North America,soil,anthropogenic,,,,,2019,,LSU,Illumina,2019_AMF_102_S38_L001,NA,RKS_P_S075,RKS,P,S075,RKS_P01,RKS_P,1,US,KS,RKS,No,P,75,39.194,-99.176,39.16412192,-99.16214538
MAPS_2019_RKS_P01_S120,Ramos_2024,LROR/FLR2,-99.16214538,39.16412192,North America,soil,anthropogenic,,,,,2019,,LSU,Illumina,2019_AMF_103_S39_L001,NA,RKS_P_S120,RKS,P,S120,RKS_P01,RKS_P,1,US,KS,RKS,No,P,120,39.194,-99.176,39.16412192,-99.16214538
MAPS_2019_SVR_A01_S005,Ramos_2024,LROR/FLR2,-100.9828349,38.87225851,North America,soil,anthropogenic,,,,,2019,,LSU,Illumina,2019_AMF_42_S42_L001,NA,SVR_A_S005,SVR,A,S005,SVR_A01,SVR_A,1,US,KS,SVR,No,A,5,38.872,-100.983,38.87225851,-100.9828349
MAPS_2019_SVR_A01_S015,Ramos_2024,LROR/FLR2,-100.9828349,38.87225851,North America,soil,anthropogenic,,,,,2019,,LSU,Illumina,2019_AMF_43_S43_L001,NA,SVR_A_S015,SVR,A,S015,SVR_A01,SVR_A,1,US,KS,SVR,No,A,15,38.872,-100.983,38.87225851,-100.9828349
MAPS_2019_SVR_A01_S030,Ramos_2024,LROR/FLR2,-100.9828349,38.87225851,North America,soil,anthropogenic,,,,,2019,,LSU,Illumina,2019_AMF_21_S21_L001,NA,SVR_A_S030,SVR,A,S030,SVR_A01,SVR_A,1,US,KS,SVR,No,A,30,38.872,-100.983,38.87225851,-100.9828349
MAPS_2019_SVR_A01_S075,Ramos_2024,LROR/FLR2,-100.9828349,38.87225851,North America,soil,anthropogenic,,,,,2019,,LSU,Illumina,2019_AMF_44_S44_L001,NA,SVR_A_S075,SVR,A,S075,SVR_A01,SVR_A,1,US,KS,SVR,No,A,75,38.872,-100.983,38.87225851,-100.9828349
MAPS_2019_SVR_A01_S120,Ramos_2024,LROR/FLR2,-100.9828349,38.87225851,North America,soil,anthropogenic,,,,,2019,,LSU,Illumina,2019_AMF_24_S24_L001,NA,SVR_A_S120,SVR,A,S120,SVR_A01,SVR_A,1,US,KS,SVR,No,A,120,38.872,-100.983,38.87225851,-100.9828349
MAPS_2019_SVR_N01_S005,Ramos_2024,LROR/FLR2,-100.984304,38.87426413,North America,soil,grassland,,,,,2019,,LSU,Illumina,2019_AMF_13_S13_L001,NA,SVR_N_S005,SVR,N,S005,SVR_N01,SVR_N,1,US,KS,SVR,Yes,N,5,38.872,-100.983,38.87426413,-100.984304
MAPS_2019_SVR_N01_S015,Ramos_2024,LROR/FLR2,-100.984304,38.87426413,North America,soil,grassland,,,,,2019,,LSU,Illumina,2019_AMF_20_S20_L001,NA,SVR_N_S015,SVR,N,S015,SVR_N01,SVR_N,1,US,KS,SVR,Yes,N,15,38.872,-100.983,38.87426413,-100.984304
MAPS_2019_SVR_N01_S030,Ramos_2024,LROR/FLR2,-100.984304,38.87426413,North America,soil,grassland,,,,,2019,,LSU,Illumina,2019_AMF_45_S45_L001,NA,SVR_N_S030,SVR,N,S030,SVR_N01,SVR_N,1,US,KS,SVR,Yes,N,30,38.872,-100.983,38.87426413,-100.984304
MAPS_2019_SVR_N01_S075,Ramos_2024,LROR/FLR2,-100.984304,38.87426413,North America,soil,grassland,,,,,2019,,LSU,Illumina,2019_AMF_17_S17_L001,NA,SVR_N_S075,SVR,N,S075,SVR_N01,SVR_N,1,US,KS,SVR,Yes,N,75,38.872,-100.983,38.87426413,-100.984304
MAPS_2019_SVR_N01_S120,Ramos_2024,LROR/FLR2,-100.984304,38.87426413,North America,soil,grassland,,,,,2019,,LSU,Illumina,2019_AMF_15_S15_L001,NA,SVR_N_S120,SVR,N,S120,SVR_N01,SVR_N,1,US,KS,SVR,Yes,N,120,38.872,-100.983,38.87426413,-100.984304
MAPS_2019_SVR_P01_S005,Ramos_2024,LROR/FLR2,-100.9953797,38.86612973,North America,soil,anthropogenic,,,,,2019,,LSU,Illumina,2019_AMF_38_S38_L001,NA,SVR_P_S005,SVR,P,S005,SVR_P01,SVR_P,1,US,KS,SVR,No,P,5,38.872,-100.983,38.86612973,-100.9953797
MAPS_2019_SVR_P01_S015,Ramos_2024,LROR/FLR2,-100.9953797,38.86612973,North America,soil,anthropogenic,,,,,2019,,LSU,Illumina,2019_AMF_39_S39_L001,NA,SVR_P_S015,SVR,P,S015,SVR_P01,SVR_P,1,US,KS,SVR,No,P,15,38.872,-100.983,38.86612973,-100.9953797
MAPS_2019_SVR_P01_S030,Ramos_2024,LROR/FLR2,-100.9953797,38.86612973,North America,soil,anthropogenic,,,,,2019,,LSU,Illumina,2019_AMF_40_S40_L001,NA,SVR_P_S030,SVR,P,S030,SVR_P01,SVR_P,1,US,KS,SVR,No,P,30,38.872,-100.983,38.86612973,-100.9953797
MAPS_2019_SVR_P01_S075,Ramos_2024,LROR/FLR2,-100.9953797,38.86612973,North America,soil,anthropogenic,,,,,2019,,LSU,Illumina,2019_AMF_41_S41_L001,NA,SVR_P_S075,SVR,P,S075,SVR_P01,SVR_P,1,US,KS,SVR,No,P,75,38.872,-100.983,38.86612973,-100.9953797
MAPS_2019_SVR_P01_S120,Ramos_2024,LROR/FLR2,-100.9953797,38.86612973,North America,soil,anthropogenic,,,,,2019,,LSU,Illumina,2019_AMF_16_S16_L001,NA,SVR_P_S120,SVR,P,S120,SVR_P01,SVR_P,1,US,KS,SVR,No,P,120,38.872,-100.983,38.86612973,-100.9953797
MAPS_2019_SVR_X01_S005,Ramos_2024,LROR/FLR2,-100.9938827,38.89568894,North America,soil,anthropogenic,,,,,2019,,LSU,Illumina,2019_AMF_14_S14_L001,NA,SVR_X_S005,SVR,X,S005,SVR_X01,SVR_X,1,US,KS,SVR,No,X,5,38.872,-100.983,38.89568894,-100.9938827
MAPS_2019_SVR_X01_S015,Ramos_2024,LROR/FLR2,-100.9938827,38.89568894,North America,soil,anthropogenic,,,,,2019,,LSU,Illumina,2019_AMF_46_S46_L001,NA,SVR_X_S015,SVR,X,S015,SVR_X01,SVR_X,1,US,KS,SVR,No,X,120,38.872,-100.983,38.89568894,-100.9938827
MAPS_2019_SVR_X01_S030,Ramos_2024,LROR/FLR2,-100.9938827,38.89568894,North America,soil,anthropogenic,,,,,2019,,LSU,Illumina,2019_AMF_47_S47_L001,NA,SVR_X_S030,SVR,X,S030,SVR_X01,SVR_X,1,US,KS,SVR,No,X,75,38.872,-100.983,38.89568894,-100.9938827
MAPS_2019_SVR_X01_S075,Ramos_2024,LROR/FLR2,-100.9938827,38.89568894,North America,soil,anthropogenic,,,,,2019,,LSU,Illumina,2019_AMF_48_S48_L001,NA,SVR_X_S075,SVR,X,S075,SVR_X01,SVR_X,1,US,KS,SVR,No,X,30,38.872,-100.983,38.89568894,-100.9938827
MAPS_2019_SVR_X01_S120,Ramos_2024,LROR/FLR2,-100.9938827,38.89568894,North America,soil,anthropogenic,,,,,2019,,LSU,Illumina,2019_AMF_49_S49_L001,NA,SVR_X_S120,SVR,X,S120,SVR_X01,SVR_X,1,US,KS,SVR,No,X,120,38.872,-100.983,38.89568894,-100.9938827
MAPS_2019_TLI_A01_S005,Ramos_2024,LROR/FLR2,-97.59116687,38.69426174,North America,soil,anthropogenic,,,,,2019,,LSU,Illumina,2019_AMF_95_S31_L001,NA,TLI_A_S005,TLI,A,S005,TLI_A01,TLI_A,1,US,KS,TLI,No,A,5,38.81,-97.545,38.69426174,-97.59116687
MAPS_2019_TLI_A01_S015,Ramos_2024,LROR/FLR2,-97.59116687,38.69426174,North America,soil,anthropogenic,,,,,2019,,LSU,Illumina,2019_AMF_96_S32_L001,NA,TLI_A_S015,TLI,A,S015,TLI_A01,TLI_A,1,US,KS,TLI,No,A,15,38.81,-97.545,38.69426174,-97.59116687
MAPS_2019_TLI_A01_S030,Ramos_2024,LROR/FLR2,-97.59116687,38.69426174,North America,soil,anthropogenic,,,,,2019,,LSU,Illumina,2019_AMF_97_S33_L001,NA,TLI_A_S030,TLI,A,S030,TLI_A01,TLI_A,1,US,KS,TLI,No,A,30,38.81,-97.545,38.69426174,-97.59116687
MAPS_2019_TLI_A01_S075,Ramos_2024,LROR/FLR2,-97.59116687,38.69426174,North America,soil,anthropogenic,,,,,2019,,LSU,Illumina,2019_AMF_98_S34_L001,NA,TLI_A_S075,TLI,A,S075,TLI_A01,TLI_A,1,US,KS,TLI,No,A,75,38.81,-97.545,38.69426174,-97.59116687
MAPS_2019_TLI_A01_S120,Ramos_2024,LROR/FLR2,-97.59116687,38.69426174,North America,soil,anthropogenic,,,,,2019,,LSU,Illumina,2019_AMF_99_S35_L001,NA,TLI_A_S120,TLI,A,S120,TLI_A01,TLI_A,1,US,KS,TLI,No,A,120,38.81,-97.545,38.69426174,-97.59116687
MAPS_2019_TLI_N01_S005,Ramos_2024,LROR/FLR2,-97.4690273,38.96975769,North America,soil,grassland,,,,,2019,,LSU,Illumina,2019_AMF_90_S26_L001,NA,TLI_N_S005,TLI,N,S005,TLI_N01,TLI_N,1,US,KS,TLI,Yes,N,5,38.81,-97.545,38.96975769,-97.4690273
MAPS_2019_TLI_N01_S015,Ramos_2024,LROR/FLR2,-97.4690273,38.96975769,North America,soil,grassland,,,,,2019,,LSU,Illumina,2019_AMF_91_S27_L001,NA,TLI_N_S015,TLI,N,S015,TLI_N01,TLI_N,1,US,KS,TLI,Yes,N,15,38.81,-97.545,38.96975769,-97.4690273
MAPS_2019_TLI_N01_S030,Ramos_2024,LROR/FLR2,-97.4690273,38.96975769,North America,soil,grassland,,,,,2019,,LSU,Illumina,2019_AMF_92_S28_L001,NA,TLI_N_S030,TLI,N,S030,TLI_N01,TLI_N,1,US,KS,TLI,Yes,N,30,38.81,-97.545,38.96975769,-97.4690273
MAPS_2019_TLI_N01_S075,Ramos_2024,LROR/FLR2,-97.4690273,38.96975769,North America,soil,grassland,,,,,2019,,LSU,Illumina,2019_AMF_93_S29_L001,NA,TLI_N_S075,TLI,N,S075,TLI_N01,TLI_N,1,US,KS,TLI,Yes,N,75,38.81,-97.545,38.96975769,-97.4690273
MAPS_2019_TLI_P01_S005,Ramos_2024,LROR/FLR2,-97.57404735,38.76637085,North America,soil,anthropogenic,,,,,2019,,LSU,Illumina,2019_AMF_115_S51_L001,NA,TLI_P_S005,TLI,P,S005,TLI_P01,TLI_P,1,US,KS,TLI,No,P,5,38.81,-97.545,38.76637085,-97.57404735
MAPS_2019_TLI_P01_S015,Ramos_2024,LROR/FLR2,-97.57404735,38.76637085,North America,soil,anthropogenic,,,,,2019,,LSU,Illumina,2019_AMF_116_S52_L001,NA,TLI_P_S015,TLI,P,S015,TLI_P01,TLI_P,1,US,KS,TLI,No,P,15,38.81,-97.545,38.76637085,-97.57404735
MAPS_2019_TLI_P01_S030,Ramos_2024,LROR/FLR2,-97.57404735,38.76637085,North America,soil,anthropogenic,,,,,2019,,LSU,Illumina,2019_AMF_117_S53_L001,NA,TLI_P_S030,TLI,P,S030,TLI_P01,TLI_P,1,US,KS,TLI,No,P,30,38.81,-97.545,38.76637085,-97.57404735
MAPS_2019_TLI_P01_S075,Ramos_2024,LROR/FLR2,-97.57404735,38.76637085,North America,soil,anthropogenic,,,,,2019,,LSU,Illumina,2019_AMF_118_S54_L001,NA,TLI_P_S075,TLI,P,S075,TLI_P01,TLI_P,1,US,KS,TLI,No,P,75,38.81,-97.545,38.76637085,-97.57404735
MAPS_2019_TLI_P01_S120,Ramos_2024,LROR/FLR2,-97.57404735,38.76637085,North America,soil,anthropogenic,,,,,2019,,LSU,Illumina,2019_AMF_119_S55_L001,NA,TLI_P_S120,TLI,P,S120,TLI_P01,TLI_P,1,US,KS,TLI,No,P,120,38.81,-97.545,38.76637085,-97.57404735
MAPS_2019_TRB_A01_S005,Ramos_2024,LROR/FLR2,-101.7822,38.469324,North America,soil,anthropogenic,,,,,2019,,LSU,Illumina,2019_AMF_78_S14_L001,NA,TRB_A_S005,TRB,A,S005,TRB_A01,TRB_A,1,US,KS,TRB,No,A,5,38.47,-101.783,38.469324,-101.7822
MAPS_2019_TRB_A01_S015,Ramos_2024,LROR/FLR2,-101.7822,38.469324,North America,soil,anthropogenic,,,,,2019,,LSU,Illumina,2019_AMF_70_S6_L001,NA,TRB_A_S015,TRB,A,S015,TRB_A01,TRB_A,1,US,KS,TRB,No,A,15,38.47,-101.783,38.469324,-101.7822
MAPS_2019_TRB_A01_S030,Ramos_2024,LROR/FLR2,-101.7822,38.469324,North America,soil,anthropogenic,,,,,2019,,LSU,Illumina,2019_AMF_71_S7_L001,NA,TRB_A_S030,TRB,A,S030,TRB_A01,TRB_A,1,US,KS,TRB,No,A,30,38.47,-101.783,38.469324,-101.7822
MAPS_2019_TRB_A01_S075,Ramos_2024,LROR/FLR2,-101.7822,38.469324,North America,soil,anthropogenic,,,,,2019,,LSU,Illumina,2019_AMF_68_S4_L001,NA,TRB_A_S075,TRB,A,S075,TRB_A01,TRB_A,1,US,KS,TRB,No,A,75,38.47,-101.783,38.469324,-101.7822
MAPS_2019_TRB_A01_S150,Ramos_2024,LROR/FLR2,-101.7822,38.469324,North America,soil,anthropogenic,,,,,2019,,LSU,Illumina,2019_AMF_67_S3_L001,NA,TRB_A_S150,TRB,A,S150,TRB_A01,TRB_A,1,US,KS,TRB,No,A,150,38.47,-101.783,38.469324,-101.7822
MAPS_2019_TRB_N01_S005,Ramos_2024,LROR/FLR2,-101.782235,38.469492,North America,soil,grassland,,,,,2019,,LSU,Illumina,2019_AMF_72_S8_L001,NA,TRB_N_S005,TRB,N,S005,TRB_N01,TRB_N,1,US,KS,TRB,Yes,N,5,38.47,-101.783,38.469492,-101.782235
MAPS_2019_TRB_N01_S015,Ramos_2024,LROR/FLR2,-101.782235,38.469492,North America,soil,grassland,,,,,2019,,LSU,Illumina,2019_AMF_73_S9_L001,NA,TRB_N_S015,TRB,N,S015,TRB_N01,TRB_N,1,US,KS,TRB,Yes,N,15,38.47,-101.783,38.469492,-101.782235
MAPS_2019_TRB_N01_S030,Ramos_2024,LROR/FLR2,-101.782235,38.469492,North America,soil,grassland,,,,,2019,,LSU,Illumina,2019_AMF_74_S10_L001,NA,TRB_N_S030,TRB,N,S030,TRB_N01,TRB_N,1,US,KS,TRB,Yes,N,30,38.47,-101.783,38.469492,-101.782235
MAPS_2019_TRB_N01_S075,Ramos_2024,LROR/FLR2,-101.782235,38.469492,North America,soil,grassland,,,,,2019,,LSU,Illumina,2019_AMF_75_S11_L001,NA,TRB_N_S075,TRB,N,S075,TRB_N01,TRB_N,1,US,KS,TRB,Yes,N,75,38.47,-101.783,38.469492,-101.782235
MAPS_2019_TRB_N01_S150,Ramos_2024,LROR/FLR2,-101.782235,38.469492,North America,soil,grassland,,,,,2019,,LSU,Illumina,2019_AMF_76_S12_L001,NA,TRB_N_S150,TRB,N,S150,TRB_N01,TRB_N,1,US,KS,TRB,Yes,N,150,38.47,-101.783,38.469492,-101.782235
MAPS_2019_TRB_P01_S005,Ramos_2024,LROR/FLR2,-101.785085,38.47193,North America,soil,anthropogenic,,,,,2019,,LSU,Illumina,2019_AMF_66_S2_L001,NA,TRB_P_S005,TRB,P,S005,TRB_P01,TRB_P,1,US,KS,TRB,No,P,5,38.47,-101.783,38.47193,-101.785085
MAPS_2019_TRB_P01_S015,Ramos_2024,LROR/FLR2,-101.785085,38.47193,North America,soil,anthropogenic,,,,,2019,,LSU,Illumina,2019_AMF_69_S5_L001,NA,TRB_P_S015,TRB,P,S015,TRB_P01,TRB_P,1,US,KS,TRB,No,P,15,38.47,-101.783,38.47193,-101.785085
MAPS_2019_TRB_P01_S030,Ramos_2024,LROR/FLR2,-101.785085,38.47193,North America,soil,anthropogenic,,,,,2019,,LSU,Illumina,2019_AMF_77_S13_L001,NA,TRB_P_S030,TRB,P,S030,TRB_P01,TRB_P,1,US,KS,TRB,No,P,30,38.47,-101.783,38.47193,-101.785085
MAPS_2019_TRB_P01_S075,Ramos_2024,LROR/FLR2,-101.785085,38.47193,North America,soil,anthropogenic,,,,,2019,,LSU,Illumina,2019_AMF_65_S1_L001,NA,TRB_P_S075,TRB,P,S075,TRB_P01,TRB_P,1,US,KS,TRB,No,P,75,38.47,-101.783,38.47193,-101.785085
MAPS_2019_TRB_P01_S150,Ramos_2024,LROR/FLR2,-101.785085,38.47193,North America,soil,anthropogenic,,,,,2019,,LSU,Illumina,2019_AMF_79_S15_L001,NA,TRB_P_S150,TRB,P,S150,TRB_P01,TRB_P,1,US,KS,TRB,No,P,150,38.47,-101.783,38.47193,-101.785085
MAPS_2021_HNC_A01_S005,Ramos_2024,LROR/FLR2,-97.99139,38.88778,North America,soil,anthropogenic,,,,,2021,,LSU,Illumina,41_S37_L001,NA,HNC_A01_S,HNC,A01,S005,HNC_A01,HNC_A,1,US,KS,HNC,No,A,5,,,38.88778,-97.99139
MAPS_2021_HNC_A01_S015,Ramos_2024,LROR/FLR2,-97.99139,38.88778,North America,soil,anthropogenic,,,,,2021,,LSU,Illumina,42_S38_L001,NA,HNC_A01_S,HNC,A01,S015,HNC_A01,HNC_A,1,US,KS,HNC,No,A,15,,,38.88778,-97.99139
MAPS_2021_HNC_A01_S030,Ramos_2024,LROR/FLR2,-97.99139,38.88778,North America,soil,anthropogenic,,,,,2021,,LSU,Illumina,43_S39_L001,NA,HNC_A01_S,HNC,A01,S030,HNC_A01,HNC_A,1,US,KS,HNC,No,A,30,,,38.88778,-97.99139
MAPS_2021_HNC_A01_S075,Ramos_2024,LROR/FLR2,-97.99139,38.88778,North America,soil,anthropogenic,,,,,2021,,LSU,Illumina,44_S40_L001,NA,HNC_A01_S,HNC,A01,S075,HNC_A01,HNC_A,1,US,KS,HNC,No,A,75,,,38.88778,-97.99139
MAPS_2021_HNC_A01_S120,Ramos_2024,LROR/FLR2,-97.99139,38.88778,North America,soil,anthropogenic,,,,,2021,,LSU,Illumina,45_S41_L001,NA,HNC_A01_S,HNC,A01,S120,HNC_A01,HNC_A,1,US,KS,HNC,No,A,120,,,38.88778,-97.99139
MAPS_2021_HNC_N01_S005,Ramos_2024,LROR/FLR2,-97.98778,38.89222,North America,soil,grassland,,,,,2021,,LSU,Illumina,46_S42_L001,NA,HNC_N01_S,HNC,N01,S05,HNC_N01,HNC_N,1,US,KS,HNC,Yes,N,5,,,38.89222,-97.98778
MAPS_2021_HNC_N01_S015,Ramos_2024,LROR/FLR2,-97.98778,38.89222,North America,soil,grassland,,,,,2021,,LSU,Illumina,47_S43_L001,NA,HNC_N01_S,HNC,N01,S015,HNC_N01,HNC_N,1,US,KS,HNC,Yes,N,15,,,38.89222,-97.98778
MAPS_2021_HNC_N01_S030,Ramos_2024,LROR/FLR2,-97.98778,38.89222,North America,soil,grassland,,,,,2021,,LSU,Illumina,48_S44_L001,NA,HNC_N01_S,HNC,N01,S030,HNC_N01,HNC_N,1,US,KS,HNC,Yes,N,30,,,38.89222,-97.98778
MAPS_2021_HNC_N01_S075,Ramos_2024,LROR/FLR2,-97.98778,38.89222,North America,soil,grassland,,,,,2021,,LSU,Illumina,49_S45_L001,NA,HNC_N01_S,HNC,N01,S075,HNC_N01,HNC_N,1,US,KS,HNC,Yes,N,75,,,38.89222,-97.98778
MAPS_2021_HNC_N01_S120,Ramos_2024,LROR/FLR2,-97.98778,38.89222,North America,soil,grassland,,,,,2021,,LSU,Illumina,50_S46_L001,NA,HNC_N01_S,HNC,N01,S120,HNC_N01,HNC_N,1,US,KS,HNC,Yes,N,120,,,38.89222,-97.98778
MAPS_2021_HNC_P01_S005,Ramos_2024,LROR/FLR2,-98.23111,38.70167,North America,soil,anthropogenic,,,,,2021,,LSU,Illumina,36_S32_L001,NA,HNC_P01_S,HNC,P01,S005,HNC_P01,HNC_P,1,US,KS,HNC,No,P,5,,,38.70167,-98.23111
MAPS_2021_HNC_P01_S015,Ramos_2024,LROR/FLR2,-98.23111,38.70167,North America,soil,anthropogenic,,,,,2021,,LSU,Illumina,37_S33_L001,NA,HNC_P01_S,HNC,P01,S015,HNC_P01,HNC_P,1,US,KS,HNC,No,P,15,,,38.70167,-98.23111
MAPS_2021_HNC_P01_S030,Ramos_2024,LROR/FLR2,-98.23111,38.70167,North America,soil,anthropogenic,,,,,2021,,LSU,Illumina,38_S34_L001,NA,HNC_P01_S,HNC,P01,S030,HNC_P01,HNC_P,1,US,KS,HNC,No,P,30,,,38.70167,-98.23111
MAPS_2021_HNC_P01_S075,Ramos_2024,LROR/FLR2,-98.23111,38.70167,North America,soil,anthropogenic,,,,,2021,,LSU,Illumina,39_S35_L001,NA,HNC_P01_S,HNC,P01,S075,HNC_P01,HNC_P,1,US,KS,HNC,No,P,75,,,38.70167,-98.23111
MAPS_2021_HNC_P01_S120,Ramos_2024,LROR/FLR2,-98.23111,38.70167,North America,soil,anthropogenic,,,,,2021,,LSU,Illumina,40_S36_L001,NA,HNC_P01_S,HNC,P01,S120,HNC_P01,HNC_P,1,US,KS,HNC,No,P,120,,,38.70167,-98.23111
MAPS_2021_JEF_A01_S005,Ramos_2024,LROR/FLR2,-95.5075,39.33417,North America,soil,anthropogenic,,,,,2021,,LSU,Illumina,6_S5_L001,NA,JEF_A01_S,JEF,A01,S005,JEF_A01,JEF_A,1,US,KS,JEF,No,A,5,,,39.33417,-95.5075
MAPS_2021_JEF_A01_S015,Ramos_2024,LROR/FLR2,-95.5075,39.33417,North America,soil,anthropogenic,,,,,2021,,LSU,Illumina,11_S10_L001,NA,JEF_A01_S,JEF,A01,S015,JEF_A01,JEF_A,1,US,KS,JEF,No,A,15,,,39.33417,-95.5075
MAPS_2021_JEF_A01_S030,Ramos_2024,LROR/FLR2,-95.5075,39.33417,North America,soil,anthropogenic,,,,,2021,,LSU,Illumina,2_S2_L001,NA,JEF_A01_S,JEF,A01,S030,JEF_A01,JEF_A,1,US,KS,JEF,No,A,30,,,39.33417,-95.5075
MAPS_2021_JEF_A01_S075,Ramos_2024,LROR/FLR2,-95.5075,39.33417,North America,soil,anthropogenic,,,,,2021,,LSU,Illumina,10_S9_L001,NA,JEF_A01_S,JEF,A01,S075,JEF_A01,JEF_A,1,US,KS,JEF,No,A,75,,,39.33417,-95.5075
MAPS_2021_JEF_N01_S005,Ramos_2024,LROR/FLR2,-95.205,39.04528,North America,soil,grassland,,,,,2021,,LSU,Illumina,5_S4_L001,NA,JEF_N01_S,JEF,N01,S005,JEF_N01,JEF_N,1,US,KS,JEF,Yes,N,5,,,39.04528,-95.205
MAPS_2021_JEF_N01_S015,Ramos_2024,LROR/FLR2,-95.205,39.04528,North America,soil,grassland,,,,,2021,,LSU,Illumina,7_S6_L001,NA,JEF_N01_S,JEF,N01,S015,JEF_N01,JEF_N,1,US,KS,JEF,Yes,N,15,,,39.04528,-95.205
MAPS_2021_JEF_N01_S030,Ramos_2024,LROR/FLR2,-95.205,39.04528,North America,soil,grassland,,,,,2021,,LSU,Illumina,15_S13_L001,NA,JEF_N01_S,JEF,N01,S030,JEF_N01,JEF_N,1,US,KS,JEF,Yes,N,30,,,39.04528,-95.205
MAPS_2021_JEF_N01_S075,Ramos_2024,LROR/FLR2,-95.205,39.04528,North America,soil,grassland,,,,,2021,,LSU,Illumina,1_S1_L001,NA,JEF_N01_S,JEF,N01,S075,JEF_N01,JEF_N,1,US,KS,JEF,Yes,N,75,,,39.04528,-95.205
MAPS_2021_JEF_P01_S005,Ramos_2024,LROR/FLR2,-95.20972,39.04722,North America,soil,anthropogenic,,,,,2021,,LSU,Illumina,4_S3_L001,NA,JEF_P01_S,JEF,P01,S005,JEF_P01,JEF_P,1,US,KS,JEF,No,P,5,,,39.04722,-95.20972
MAPS_2021_JEF_P01_S015,Ramos_2024,LROR/FLR2,-95.20972,39.04722,North America,soil,anthropogenic,,,,,2021,,LSU,Illumina,14_S12_L001,NA,JEF_P01_S,JEF,P01,S015,JEF_P01,JEF_P,1,US,KS,JEF,No,P,15,,,39.04722,-95.20972
MAPS_2021_JEF_P01_S030,Ramos_2024,LROR/FLR2,-95.20972,39.04722,North America,soil,anthropogenic,,,,,2021,,LSU,Illumina,13_S11_L001,NA,JEF_P01_S,JEF,P01,S030,JEF_P01,JEF_P,1,US,KS,JEF,No,P,30,,,39.04722,-95.20972
