taxa_id	marker	Kingdom	Phylum	Class	Order	Family	Genus	Species
SH1310026.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	unclassified_Glomeraceae	Glomeraceae sp.
SH1310027.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Septoglomus	Septoglomus sp.
SH1310028.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Septoglomus	Septoglomus sp.
SH1310029.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	unclassified_Glomeraceae	Glomeraceae sp.
SH1310037.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	unclassified_Glomeraceae	Glomeraceae sp.
SH1310040.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	unclassified_Glomeraceae	Glomeraceae sp.
SH1310052.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Rhizophagus	Rhizophagus sp.
SH1310055.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	unclassified_Glomeraceae	Glomeraceae sp.
SH1310066.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	unclassified_Glomeraceae	Glomeraceae sp.
SH1310067.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	unclassified_Glomeraceae	Glomeraceae sp.
SH1310072.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	unclassified_Glomeraceae	Glomeraceae sp.
SH1310074.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	unclassified_Glomeraceae	Glomeraceae sp.
SH1310078.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	unclassified_Glomeraceae	Glomeraceae sp.
SH1310081.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Nanoglomus	Nanoglomus sp.
SH1337003.09FU	ITS2	Fungi	Glomeromycota	Glomeromycota_cls_Incertae_sedis	unclassified_Glomeromycota_cls_Incertae_sedis	unclassified_Glomeromycota_cls_Incertae_sedis	unclassified_Glomeromycota_cls_Incertae_sedis	Glomeromycota cls Incertae sedis sp.
SH1337050.09FU	ITS2	Fungi	Glomeromycota	unclassified_Glomeromycota	unclassified_Glomeromycota	unclassified_Glomeromycota	unclassified_Glomeromycota	Glomeromycota sp.
SH1337103.09FU	ITS2	Fungi	Glomeromycota	unclassified_Glomeromycota	unclassified_Glomeromycota	unclassified_Glomeromycota	unclassified_Glomeromycota	Glomeromycota sp.
SH1439894.09FU	ITS2	Fungi	Glomeromycota	unclassified_Glomeromycota	unclassified_Glomeromycota	unclassified_Glomeromycota	unclassified_Glomeromycota	Glomeromycota sp.
SH1439932.09FU	ITS2	Fungi	Glomeromycota	unclassified_Glomeromycota	unclassified_Glomeromycota	unclassified_Glomeromycota	unclassified_Glomeromycota	Glomeromycota sp.
SH1439940.09FU	ITS2	Fungi	Glomeromycota	unclassified_Glomeromycota	unclassified_Glomeromycota	unclassified_Glomeromycota	unclassified_Glomeromycota	Glomeromycota sp.
SH1538084.09FU	ITS2	Fungi	Glomeromycota	unclassified_Glomeromycota	unclassified_Glomeromycota	unclassified_Glomeromycota	unclassified_Glomeromycota	Glomeromycota sp.
SH1538155.09FU	ITS2	Fungi	Glomeromycota	unclassified_Glomeromycota	unclassified_Glomeromycota	unclassified_Glomeromycota	unclassified_Glomeromycota	Glomeromycota sp.
SH1549363.09FU	ITS2	Fungi	Glomeromycota	Glomeromycota_cls_Incertae_sedis	unclassified_Glomeromycota_cls_Incertae_sedis	unclassified_Glomeromycota_cls_Incertae_sedis	unclassified_Glomeromycota_cls_Incertae_sedis	Glomeromycota cls Incertae sedis sp.
SH1558076.09FU	ITS2	Fungi	Glomeromycota	unclassified_Glomeromycota	unclassified_Glomeromycota	unclassified_Glomeromycota	unclassified_Glomeromycota	Glomeromycota sp.
SH3183909.09FU	ITS2	Fungi	Glomeromycota	Paraglomeromycetes	unclassified_Paraglomeromycetes	unclassified_Paraglomeromycetes	unclassified_Paraglomeromycetes	Paraglomeromycetes sp.
SH4151319.09FU	ITS2	Fungi	Glomeromycota	Archaeosporomycetes	unclassified_Archaeosporomycetes	unclassified_Archaeosporomycetes	unclassified_Archaeosporomycetes	Archaeosporomycetes sp.
SH4151653.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	unclassified_Glomeromycetes	unclassified_Glomeromycetes	unclassified_Glomeromycetes	Glomeromycetes sp.
VTX00001	SSU	Fungi	Glomeromycota	Paraglomeromycetes	Paraglomerales	Paraglomeraceae	Paraglomus	Paraglomus sp.
VTX00004	SSU	Fungi	Glomeromycota	Archaeosporomycetes	Archaeosporales	Archaeosporaceae	Archaeospora	Archaeospora sp.
VTX00005	SSU	Fungi	Glomeromycota	Archaeosporomycetes	Archaeosporales	Archaeosporaceae	Archaeospora	Archaeospora sp.
VTX00006	SSU	Fungi	Glomeromycota	Archaeosporomycetes	Archaeosporales	Archaeosporaceae	Archaeospora	Archaeospora sp.
VTX00008	SSU	Fungi	Glomeromycota	Archaeosporomycetes	Archaeosporales	Archaeosporaceae	Archaeospora	Archaeospora sp.
VTX00009	SSU	Fungi	Glomeromycota	Archaeosporomycetes	Archaeosporales	Archaeosporaceae	Archaeospora	Archaeospora sp.
VTX00010	SSU	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Acaulosporaceae	Acaulospora	Acaulospora sp.
VTX00011	SSU	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Pacisporaceae	Pacispora	Pacispora sp.
VTX00012	SSU	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Acaulosporaceae	Acaulospora	Acaulospora sp.
VTX00013	SSU	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Acaulosporaceae	Acaulospora	Acaulospora sp.
VTX00014	SSU	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Acaulosporaceae	Acaulospora	Acaulospora sp.
VTX00015	SSU	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Acaulosporaceae	Acaulospora	Acaulospora sp.
VTX00017	SSU	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Acaulosporaceae	Acaulospora	Acaulospora sp.
VTX00020	SSU	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Acaulosporaceae	Acaulospora	Acaulospora sp.
VTX00021	SSU	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Acaulosporaceae	Acaulospora	Acaulospora sp.
VTX00022	SSU	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Acaulosporaceae	Acaulospora	Acaulospora sp.
VTX00023	SSU	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Acaulosporaceae	Acaulospora	Acaulospora sp.
VTX00024	SSU	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Acaulosporaceae	Acaulospora	Acaulospora sp.
VTX00026	SSU	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Acaulosporaceae	Acaulospora	Acaulospora sp.
VTX00027	SSU	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Acaulosporaceae	Acaulospora	Acaulospora sp.
VTX00028	SSU	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Acaulosporaceae	Acaulospora	Acaulospora sp.
VTX00030	SSU	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Acaulosporaceae	Acaulospora	Acaulospora sp.
VTX00039	SSU	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Gigasporaceae	Gigaspora	Gigaspora decipiens
VTX00040	SSU	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Diversisporaceae	Diversispora	Diversispora sp.
VTX00041	SSU	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Gigasporaceae	Racocetra	Racocetra castanea
VTX00047	SSU	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Acaulosporaceae	Acaulospora	Acaulospora sp.
VTX00049	SSU	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Gigasporaceae	Scutellospora	Scutellospora sp.
VTX00051	SSU	Fungi	Glomeromycota	Archaeosporomycetes	Archaeosporales	Archaeosporaceae	Archaeospora	Archaeospora sp.
VTX00052	SSU	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Gigasporaceae	Scutellospora	Scutellospora sp.
VTX00053	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00054	SSU	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Diversisporaceae	Diversispora	Diversispora sp.
VTX00056	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Claroideoglomeraceae	Claroideoglomus	Claroideoglomus sp.
VTX00057	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Claroideoglomeraceae	Claroideoglomus	Claroideoglomus sp.
VTX00058	SSU	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Diversisporaceae	Diversispora	Diversispora sp.
VTX00059	SSU	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Diversisporaceae	Diversispora	Diversispora sp.
VTX00060	SSU	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Diversisporaceae	Diversispora	Diversispora sp.
VTX00061	SSU	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Diversisporaceae	Diversispora	Diversispora epigaea
VTX00062	SSU	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Diversisporaceae	Diversispora	Diversispora sp.
VTX00063	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Septoglomus	Septoglomus viscosum
VTX00064	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00065	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Funneliformis	Funneliformis caledonius
VTX00067	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Funneliformis	Funneliformis mosseae
VTX00068	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00069	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00070	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00072	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00073	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00074	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00075	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00076	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00077	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00078	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00079	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00080	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00082	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00083	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00084	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00085	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00086	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00087	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00088	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00089	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00090	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Rhizophagus	Rhizophagus manihotis
VTX00091	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00092	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00093	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00096	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00098	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00099	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Rhizophagus	Rhizophagus prolifer
VTX00100	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00101	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00103	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00104	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Rhizophagus	Rhizophagus microaggregatum
VTX00105	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Rhizophagus	Rhizophagus intraradices
VTX00106	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00107	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00108	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00109	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00111	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00112	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00113	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00114	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00115	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00117	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00118	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00120	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00121	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00122	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00123	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00124	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00125	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00126	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00128	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00129	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00130	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00131	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00132	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00135	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00137	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00140	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00142	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00143	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00144	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00146	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00148	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00149	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00150	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00151	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00153	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00154	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00155	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00156	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00158	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00159	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00160	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00163	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00165	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00166	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00167	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00172	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00174	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00175	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00177	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00180	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00181	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00183	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00184	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00185	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00186	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00187	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00188	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00189	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00191	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00193	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Claroideoglomeraceae	Entrophospora	Entrophospora lamellosa
VTX00194	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00195	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00196	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00197	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00199	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00200	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00202	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00203	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00204	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00206	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00209	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00212	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00213	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00214	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00215	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00216	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00217	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00219	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00222	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00223	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00224	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00225	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Claroideoglomeraceae	Claroideoglomus	Claroideoglomus sp.
VTX00227	SSU	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Acaulosporaceae	Acaulospora	Acaulospora sp.
VTX00228	SSU	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Acaulosporaceae	Acaulospora	Acaulospora sp.
VTX00229	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00230	SSU	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Acaulosporaceae	Acaulospora	Acaulospora sp.
VTX00231	SSU	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Acaulosporaceae	Acaulospora	Acaulospora sp.
VTX00233	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00234	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00235	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00237	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Claroideoglomeraceae	Claroideoglomus	Claroideoglomus sp.
VTX00238	SSU	Fungi	Glomeromycota	Paraglomeromycetes	Paraglomerales	Paraglomeraceae	Paraglomus	Paraglomus occultum
VTX00239	SSU	Fungi	Glomeromycota	Paraglomeromycetes	Paraglomerales	Paraglomeraceae	Paraglomus	Paraglomus brasilianum
VTX00242	SSU	Fungi	Glomeromycota	Archaeosporomycetes	Archaeosporales	Ambisporaceae	Ambispora	Ambispora leptoticha
VTX00244	SSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus sensu lato	Glomus sensu lato sp.
VTX00245	SSU	Fungi	Glomeromycota	Archaeosporomycetes	Archaeosporales	Archaeosporaceae	Archaeospora	Archaeospora trappei
