"uid"	"sample_id"	"taxon_id"	"marker"	"abundance"	"total"	"paper_id"	"primers"	"continent"	"sample_type"	"marker_size"	"Biome"	"MAT"	"MAP"	"pH"	"year_of_sampling"	"plants_dominant"	"target_gene"	"sequencing_platform"	"Species"	"geometry"
"ho56"	"h58"	"hotu_84"	"LSU"	24	28941	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	13.14000034	104	"6.1"	"2015"	NA	"LSU"	"Illumina"	"Rhizoglomus_sp"	c(-95.26524683, 38.18098717)
"ho56"	"h58"	"hotu_85"	"LSU"	2	28941	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	13.14000034	104	"6.1"	"2015"	NA	"LSU"	"Illumina"	"Acaulospora_sp"	c(-95.26524683, 38.18098717)
"ho56"	"h58"	"hotu_89"	"LSU"	233	28941	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	13.14000034	104	"6.1"	"2015"	NA	"LSU"	"Illumina"	"Glomeraceae_spp"	c(-95.26524683, 38.18098717)
"ho56"	"h58"	"hotu_90"	"LSU"	8	28941	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	13.14000034	104	"6.1"	"2015"	NA	"LSU"	"Illumina"	"Glomeraceae_spp"	c(-95.26524683, 38.18098717)
"ho56"	"h58"	"hotu_96"	"LSU"	19	28941	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	13.14000034	104	"6.1"	"2015"	NA	"LSU"	"Illumina"	"Septoglomus_sp"	c(-95.26524683, 38.18098717)
"ho56"	"h58"	"hotu_100"	"LSU"	120	28941	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	13.14000034	104	"6.1"	"2015"	NA	"LSU"	"Illumina"	"Rhizoglomus_sp"	c(-95.26524683, 38.18098717)
"ho56"	"h58"	"hotu_106"	"LSU"	38	28941	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	13.14000034	104	"6.1"	"2015"	NA	"LSU"	"Illumina"	"Glomeraceae_spp"	c(-95.26524683, 38.18098717)
"ho56"	"h58"	"hotu_110"	"LSU"	107	28941	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	13.14000034	104	"6.1"	"2015"	NA	"LSU"	"Illumina"	"Glomus_sp"	c(-95.26524683, 38.18098717)
"ho56"	"h58"	"hotu_111"	"LSU"	113	28941	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	13.14000034	104	"6.1"	"2015"	NA	"LSU"	"Illumina"	"Rhizoglomus_sp"	c(-95.26524683, 38.18098717)
"ho56"	"h58"	"hotu_113"	"LSU"	1	28941	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	13.14000034	104	"6.1"	"2015"	NA	"LSU"	"Illumina"	"Septoglomus_sp"	c(-95.26524683, 38.18098717)
"ho56"	"h58"	"hotu_121"	"LSU"	116	28941	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	13.14000034	104	"6.1"	"2015"	NA	"LSU"	"Illumina"	"Rhizoglomus_sp"	c(-95.26524683, 38.18098717)
"ho56"	"h58"	"hotu_122"	"LSU"	8	28941	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	13.14000034	104	"6.1"	"2015"	NA	"LSU"	"Illumina"	"Glomeraceae_spp"	c(-95.26524683, 38.18098717)
"ho56"	"h58"	"hotu_129"	"LSU"	33	28941	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	13.14000034	104	"6.1"	"2015"	NA	"LSU"	"Illumina"	"Glomeraceae_spp"	c(-95.26524683, 38.18098717)
"ho56"	"h58"	"hotu_139"	"LSU"	42	28941	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	13.14000034	104	"6.1"	"2015"	NA	"LSU"	"Illumina"	"Rhizoglomus_sp"	c(-95.26524683, 38.18098717)
"ho56"	"h58"	"hotu_141"	"LSU"	1	28941	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	13.14000034	104	"6.1"	"2015"	NA	"LSU"	"Illumina"	"Septoglomus_sp"	c(-95.26524683, 38.18098717)
"ho56"	"h58"	"hotu_145"	"LSU"	336	28941	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	13.14000034	104	"6.1"	"2015"	NA	"LSU"	"Illumina"	"Glomeraceae_spp"	c(-95.26524683, 38.18098717)
"ho56"	"h58"	"hotu_159"	"LSU"	87	28941	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	13.14000034	104	"6.1"	"2015"	NA	"LSU"	"Illumina"	"Rhizoglomus_sp"	c(-95.26524683, 38.18098717)
"ho56"	"h58"	"hotu_164"	"LSU"	10	28941	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	13.14000034	104	"6.1"	"2015"	NA	"LSU"	"Illumina"	"Rhizoglomus_sp"	c(-95.26524683, 38.18098717)
"ho56"	"h58"	"hotu_190"	"LSU"	6	28941	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	13.14000034	104	"6.1"	"2015"	NA	"LSU"	"Illumina"	"Claroideoglomus_sp"	c(-95.26524683, 38.18098717)
"ho56"	"h58"	"hotu_220"	"LSU"	2	28941	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	13.14000034	104	"6.1"	"2015"	NA	"LSU"	"Illumina"	"Claroideoglomus_sp"	c(-95.26524683, 38.18098717)
"ho56"	"h58"	"hotu_247"	"LSU"	6	28941	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	13.14000034	104	"6.1"	"2015"	NA	"LSU"	"Illumina"	"Rhizoglomus_sp"	c(-95.26524683, 38.18098717)
"ho56"	"h58"	"hotu_248"	"LSU"	25	28941	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	13.14000034	104	"6.1"	"2015"	NA	"LSU"	"Illumina"	"Glomus_sp"	c(-95.26524683, 38.18098717)
"ho56"	"h58"	"hotu_249"	"LSU"	9	28941	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	13.14000034	104	"6.1"	"2015"	NA	"LSU"	"Illumina"	"Rhizoglomus_sp"	c(-95.26524683, 38.18098717)
"ho56"	"h58"	"hotu_277"	"LSU"	57	28941	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	13.14000034	104	"6.1"	"2015"	NA	"LSU"	"Illumina"	"Glomus_sp"	c(-95.26524683, 38.18098717)
"ho56"	"h58"	"hotu_293"	"LSU"	69	28941	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	13.14000034	104	"6.1"	"2015"	NA	"LSU"	"Illumina"	"Glomeraceae_spp"	c(-95.26524683, 38.18098717)
"ho56"	"h58"	"hotu_306"	"LSU"	2	28941	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	13.14000034	104	"6.1"	"2015"	NA	"LSU"	"Illumina"	"Glomeraceae_spp"	c(-95.26524683, 38.18098717)
"ho56"	"h58"	"hotu_326"	"LSU"	38	28941	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	13.14000034	104	"6.1"	"2015"	NA	"LSU"	"Illumina"	"Glomeraceae_spp"	c(-95.26524683, 38.18098717)
"ho56"	"h58"	"hotu_347"	"LSU"	2	28941	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	13.14000034	104	"6.1"	"2015"	NA	"LSU"	"Illumina"	"Rhizoglomus_sp"	c(-95.26524683, 38.18098717)
"ho56"	"h58"	"hotu_364"	"LSU"	18	28941	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	13.14000034	104	"6.1"	"2015"	NA	"LSU"	"Illumina"	"Rhizoglomus_sp"	c(-95.26524683, 38.18098717)
"ho56"	"h58"	"hotu_378"	"LSU"	64	28941	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	13.14000034	104	"6.1"	"2015"	NA	"LSU"	"Illumina"	"Gigaspora_sp"	c(-95.26524683, 38.18098717)
"ho56"	"h58"	"hotu_384"	"LSU"	1	28941	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	13.14000034	104	"6.1"	"2015"	NA	"LSU"	"Illumina"	"Rhizoglomus_sp"	c(-95.26524683, 38.18098717)
"ho56"	"h58"	"hotu_452"	"LSU"	193	28941	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	13.14000034	104	"6.1"	"2015"	NA	"LSU"	"Illumina"	"Rhizoglomus_sp"	c(-95.26524683, 38.18098717)
"ho56"	"h58"	"hotu_486"	"LSU"	5	28941	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	13.14000034	104	"6.1"	"2015"	NA	"LSU"	"Illumina"	"Ambispora_sp"	c(-95.26524683, 38.18098717)
"ho56"	"h58"	"hotu_516"	"LSU"	12	28941	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	13.14000034	104	"6.1"	"2015"	NA	"LSU"	"Illumina"	"Glomeraceae_spp"	c(-95.26524683, 38.18098717)
"ho56"	"h58"	"hotu_534"	"LSU"	63	28941	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	13.14000034	104	"6.1"	"2015"	NA	"LSU"	"Illumina"	"Rhizoglomus_sp"	c(-95.26524683, 38.18098717)
"ho56"	"h58"	"hotu_673"	"LSU"	77	28941	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	13.14000034	104	"6.1"	"2015"	NA	"LSU"	"Illumina"	"Rhizoglomus_sp"	c(-95.26524683, 38.18098717)
"ho56"	"h58"	"hotu_678"	"LSU"	3	28941	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	13.14000034	104	"6.1"	"2015"	NA	"LSU"	"Illumina"	"Rhizoglomus_sp"	c(-95.26524683, 38.18098717)
"ho56"	"h58"	"hotu_690"	"LSU"	1	28941	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	13.14000034	104	"6.1"	"2015"	NA	"LSU"	"Illumina"	"Rhizoglomus_sp"	c(-95.26524683, 38.18098717)
"ho56"	"h58"	"hotu_706"	"LSU"	51	28941	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	13.14000034	104	"6.1"	"2015"	NA	"LSU"	"Illumina"	"Claroideoglomus_sp"	c(-95.26524683, 38.18098717)
"ho56"	"h58"	"hotu_715"	"LSU"	17	28941	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	13.14000034	104	"6.1"	"2015"	NA	"LSU"	"Illumina"	"Glomus_sp"	c(-95.26524683, 38.18098717)
"ho56"	"h58"	"hotu_872"	"LSU"	11	28941	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	13.14000034	104	"6.1"	"2015"	NA	"LSU"	"Illumina"	"Glomeraceae_spp"	c(-95.26524683, 38.18098717)
"ho56"	"h58"	"hotu_875"	"LSU"	26	28941	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	13.14000034	104	"6.1"	"2015"	NA	"LSU"	"Illumina"	"Rhizoglomus_sp"	c(-95.26524683, 38.18098717)
"ho56"	"h58"	"hotu_1018"	"LSU"	12	28941	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	13.14000034	104	"6.1"	"2015"	NA	"LSU"	"Illumina"	"Glomeraceae_spp"	c(-95.26524683, 38.18098717)
"ho56"	"h58"	"hotu_1035"	"LSU"	26	28941	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	13.14000034	104	"6.1"	"2015"	NA	"LSU"	"Illumina"	"Gigaspora_sp"	c(-95.26524683, 38.18098717)
"ho56"	"h58"	"hotu_1086"	"LSU"	4	28941	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	13.14000034	104	"6.1"	"2015"	NA	"LSU"	"Illumina"	"Glomeraceae_spp"	c(-95.26524683, 38.18098717)
"ho56"	"h58"	"hotu_1190"	"LSU"	2	28941	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	13.14000034	104	"6.1"	"2015"	NA	"LSU"	"Illumina"	"Glomeraceae_spp"	c(-95.26524683, 38.18098717)
"ho88"	"h112"	"hotu_8"	"LSU"	6	24489	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	12.63000011	84	"6.5"	"2013"	NA	"LSU"	"Illumina"	"Claroideoglomus_sp"	c(-96.8526083, 39.1297639)
"ho88"	"h112"	"hotu_14"	"LSU"	2	24489	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	12.63000011	84	"6.5"	"2013"	NA	"LSU"	"Illumina"	"Rhizoglomus_sp"	c(-96.8526083, 39.1297639)
"ho88"	"h112"	"hotu_30"	"LSU"	7	24489	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	12.63000011	84	"6.5"	"2013"	NA	"LSU"	"Illumina"	"Rhizoglomus_sp"	c(-96.8526083, 39.1297639)
"ho88"	"h112"	"hotu_33"	"LSU"	2	24489	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	12.63000011	84	"6.5"	"2013"	NA	"LSU"	"Illumina"	"Glomeraceae_spp"	c(-96.8526083, 39.1297639)
"ho88"	"h112"	"hotu_36"	"LSU"	1	24489	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	12.63000011	84	"6.5"	"2013"	NA	"LSU"	"Illumina"	"Glomeraceae_spp"	c(-96.8526083, 39.1297639)
"ho88"	"h112"	"hotu_40"	"LSU"	1	24489	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	12.63000011	84	"6.5"	"2013"	NA	"LSU"	"Illumina"	"Rhizoglomus_sp"	c(-96.8526083, 39.1297639)
"ho88"	"h112"	"hotu_43"	"LSU"	4	24489	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	12.63000011	84	"6.5"	"2013"	NA	"LSU"	"Illumina"	"Glomeraceae_spp"	c(-96.8526083, 39.1297639)
"ho88"	"h112"	"hotu_44"	"LSU"	2	24489	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	12.63000011	84	"6.5"	"2013"	NA	"LSU"	"Illumina"	"Rhizoglomus_sp"	c(-96.8526083, 39.1297639)
"ho88"	"h112"	"hotu_55"	"LSU"	1	24489	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	12.63000011	84	"6.5"	"2013"	NA	"LSU"	"Illumina"	"Glomeraceae_spp"	c(-96.8526083, 39.1297639)
"ho88"	"h112"	"hotu_88"	"LSU"	6	24489	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	12.63000011	84	"6.5"	"2013"	NA	"LSU"	"Illumina"	"Claroideoglomus_sp"	c(-96.8526083, 39.1297639)
"ho88"	"h112"	"hotu_90"	"LSU"	1	24489	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	12.63000011	84	"6.5"	"2013"	NA	"LSU"	"Illumina"	"Glomeraceae_spp"	c(-96.8526083, 39.1297639)
"ho88"	"h112"	"hotu_96"	"LSU"	337	24489	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	12.63000011	84	"6.5"	"2013"	NA	"LSU"	"Illumina"	"Septoglomus_sp"	c(-96.8526083, 39.1297639)
"ho88"	"h112"	"hotu_104"	"LSU"	8	24489	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	12.63000011	84	"6.5"	"2013"	NA	"LSU"	"Illumina"	"Claroideoglomus_sp"	c(-96.8526083, 39.1297639)
"ho88"	"h112"	"hotu_106"	"LSU"	3	24489	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	12.63000011	84	"6.5"	"2013"	NA	"LSU"	"Illumina"	"Glomeraceae_spp"	c(-96.8526083, 39.1297639)
"ho88"	"h112"	"hotu_109"	"LSU"	2	24489	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	12.63000011	84	"6.5"	"2013"	NA	"LSU"	"Illumina"	"Glomeraceae_spp"	c(-96.8526083, 39.1297639)
"ho88"	"h112"	"hotu_113"	"LSU"	2	24489	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	12.63000011	84	"6.5"	"2013"	NA	"LSU"	"Illumina"	"Septoglomus_sp"	c(-96.8526083, 39.1297639)
"ho88"	"h112"	"hotu_135"	"LSU"	3	24489	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	12.63000011	84	"6.5"	"2013"	NA	"LSU"	"Illumina"	"Funneliformis_sp"	c(-96.8526083, 39.1297639)
"ho88"	"h112"	"hotu_151"	"LSU"	5	24489	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	12.63000011	84	"6.5"	"2013"	NA	"LSU"	"Illumina"	"Glomeraceae_spp"	c(-96.8526083, 39.1297639)
"ho88"	"h112"	"hotu_152"	"LSU"	1	24489	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	12.63000011	84	"6.5"	"2013"	NA	"LSU"	"Illumina"	"Glomeraceae_spp"	c(-96.8526083, 39.1297639)
"ho88"	"h112"	"hotu_154"	"LSU"	19	24489	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	12.63000011	84	"6.5"	"2013"	NA	"LSU"	"Illumina"	"Rhizoglomus_sp"	c(-96.8526083, 39.1297639)
"ho88"	"h112"	"hotu_181"	"LSU"	3	24489	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	12.63000011	84	"6.5"	"2013"	NA	"LSU"	"Illumina"	"Rhizoglomus_sp"	c(-96.8526083, 39.1297639)
"ho88"	"h112"	"hotu_190"	"LSU"	1	24489	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	12.63000011	84	"6.5"	"2013"	NA	"LSU"	"Illumina"	"Claroideoglomus_sp"	c(-96.8526083, 39.1297639)
"ho88"	"h112"	"hotu_255"	"LSU"	2	24489	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	12.63000011	84	"6.5"	"2013"	NA	"LSU"	"Illumina"	"Claroideoglomus_sp"	c(-96.8526083, 39.1297639)
"ho88"	"h112"	"hotu_281"	"LSU"	2	24489	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	12.63000011	84	"6.5"	"2013"	NA	"LSU"	"Illumina"	"Rhizoglomus_sp"	c(-96.8526083, 39.1297639)
"ho88"	"h112"	"hotu_289"	"LSU"	1	24489	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	12.63000011	84	"6.5"	"2013"	NA	"LSU"	"Illumina"	"Diversispora_sp"	c(-96.8526083, 39.1297639)
"ho88"	"h112"	"hotu_441"	"LSU"	3	24489	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	12.63000011	84	"6.5"	"2013"	NA	"LSU"	"Illumina"	"Claroideoglomus_sp"	c(-96.8526083, 39.1297639)
"ho88"	"h112"	"hotu_470"	"LSU"	1	24489	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	12.63000011	84	"6.5"	"2013"	NA	"LSU"	"Illumina"	"Paraglomus_sp"	c(-96.8526083, 39.1297639)
"ho88"	"h112"	"hotu_496"	"LSU"	1	24489	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	12.63000011	84	"6.5"	"2013"	NA	"LSU"	"Illumina"	"Diversispora_sp"	c(-96.8526083, 39.1297639)
"ho88"	"h112"	"hotu_745"	"LSU"	1	24489	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	12.63000011	84	"6.5"	"2013"	NA	"LSU"	"Illumina"	"Glomeraceae_spp"	c(-96.8526083, 39.1297639)
"ho91"	"h117"	"hotu_8"	"LSU"	83	58962	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	12.63000011	84	"6.5"	"2013"	NA	"LSU"	"Illumina"	"Claroideoglomus_sp"	c(-96.8526083, 39.1297639)
"ho91"	"h117"	"hotu_14"	"LSU"	191	58962	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	12.63000011	84	"6.5"	"2013"	NA	"LSU"	"Illumina"	"Rhizoglomus_sp"	c(-96.8526083, 39.1297639)
"ho91"	"h117"	"hotu_30"	"LSU"	24	58962	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	12.63000011	84	"6.5"	"2013"	NA	"LSU"	"Illumina"	"Rhizoglomus_sp"	c(-96.8526083, 39.1297639)
"ho91"	"h117"	"hotu_33"	"LSU"	1	58962	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	12.63000011	84	"6.5"	"2013"	NA	"LSU"	"Illumina"	"Glomeraceae_spp"	c(-96.8526083, 39.1297639)
"ho91"	"h117"	"hotu_36"	"LSU"	77	58962	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	12.63000011	84	"6.5"	"2013"	NA	"LSU"	"Illumina"	"Glomeraceae_spp"	c(-96.8526083, 39.1297639)
"ho91"	"h117"	"hotu_43"	"LSU"	11	58962	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	12.63000011	84	"6.5"	"2013"	NA	"LSU"	"Illumina"	"Glomeraceae_spp"	c(-96.8526083, 39.1297639)
"ho91"	"h117"	"hotu_44"	"LSU"	15	58962	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	12.63000011	84	"6.5"	"2013"	NA	"LSU"	"Illumina"	"Rhizoglomus_sp"	c(-96.8526083, 39.1297639)
"ho91"	"h117"	"hotu_45"	"LSU"	1	58962	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	12.63000011	84	"6.5"	"2013"	NA	"LSU"	"Illumina"	"Glomeraceae_spp"	c(-96.8526083, 39.1297639)
"ho91"	"h117"	"hotu_46"	"LSU"	29	58962	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	12.63000011	84	"6.5"	"2013"	NA	"LSU"	"Illumina"	"Glomeraceae_spp"	c(-96.8526083, 39.1297639)
"ho91"	"h117"	"hotu_48"	"LSU"	5	58962	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	12.63000011	84	"6.5"	"2013"	NA	"LSU"	"Illumina"	"Glomeraceae_spp"	c(-96.8526083, 39.1297639)
"ho91"	"h117"	"hotu_55"	"LSU"	21	58962	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	12.63000011	84	"6.5"	"2013"	NA	"LSU"	"Illumina"	"Glomeraceae_spp"	c(-96.8526083, 39.1297639)
"ho91"	"h117"	"hotu_58"	"LSU"	7	58962	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	12.63000011	84	"6.5"	"2013"	NA	"LSU"	"Illumina"	"Glomeraceae_spp"	c(-96.8526083, 39.1297639)
"ho91"	"h117"	"hotu_63"	"LSU"	1	58962	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	12.63000011	84	"6.5"	"2013"	NA	"LSU"	"Illumina"	"Rhizoglomus_sp"	c(-96.8526083, 39.1297639)
"ho91"	"h117"	"hotu_73"	"LSU"	1	58962	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	12.63000011	84	"6.5"	"2013"	NA	"LSU"	"Illumina"	"Glomeraceae_spp"	c(-96.8526083, 39.1297639)
"ho91"	"h117"	"hotu_88"	"LSU"	2	58962	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	12.63000011	84	"6.5"	"2013"	NA	"LSU"	"Illumina"	"Claroideoglomus_sp"	c(-96.8526083, 39.1297639)
"ho91"	"h117"	"hotu_89"	"LSU"	2	58962	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	12.63000011	84	"6.5"	"2013"	NA	"LSU"	"Illumina"	"Glomeraceae_spp"	c(-96.8526083, 39.1297639)
"ho91"	"h117"	"hotu_96"	"LSU"	26	58962	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	12.63000011	84	"6.5"	"2013"	NA	"LSU"	"Illumina"	"Septoglomus_sp"	c(-96.8526083, 39.1297639)
"ho91"	"h117"	"hotu_98"	"LSU"	4	58962	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	12.63000011	84	"6.5"	"2013"	NA	"LSU"	"Illumina"	"Glomeraceae_spp"	c(-96.8526083, 39.1297639)
"ho91"	"h117"	"hotu_106"	"LSU"	2	58962	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	12.63000011	84	"6.5"	"2013"	NA	"LSU"	"Illumina"	"Glomeraceae_spp"	c(-96.8526083, 39.1297639)
"ho91"	"h117"	"hotu_109"	"LSU"	4	58962	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	12.63000011	84	"6.5"	"2013"	NA	"LSU"	"Illumina"	"Glomeraceae_spp"	c(-96.8526083, 39.1297639)
"ho91"	"h117"	"hotu_129"	"LSU"	6	58962	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	12.63000011	84	"6.5"	"2013"	NA	"LSU"	"Illumina"	"Glomeraceae_spp"	c(-96.8526083, 39.1297639)
"ho91"	"h117"	"hotu_135"	"LSU"	1	58962	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	12.63000011	84	"6.5"	"2013"	NA	"LSU"	"Illumina"	"Funneliformis_sp"	c(-96.8526083, 39.1297639)
"ho91"	"h117"	"hotu_139"	"LSU"	5	58962	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	12.63000011	84	"6.5"	"2013"	NA	"LSU"	"Illumina"	"Rhizoglomus_sp"	c(-96.8526083, 39.1297639)
"ho91"	"h117"	"hotu_140"	"LSU"	4	58962	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	12.63000011	84	"6.5"	"2013"	NA	"LSU"	"Illumina"	"Glomeraceae_spp"	c(-96.8526083, 39.1297639)
"ho91"	"h117"	"hotu_152"	"LSU"	3	58962	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	12.63000011	84	"6.5"	"2013"	NA	"LSU"	"Illumina"	"Glomeraceae_spp"	c(-96.8526083, 39.1297639)
"ho91"	"h117"	"hotu_153"	"LSU"	7	58962	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	12.63000011	84	"6.5"	"2013"	NA	"LSU"	"Illumina"	"Glomeraceae_spp"	c(-96.8526083, 39.1297639)
"ho91"	"h117"	"hotu_209"	"LSU"	11	58962	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	12.63000011	84	"6.5"	"2013"	NA	"LSU"	"Illumina"	"Glomeraceae_spp"	c(-96.8526083, 39.1297639)
"ho91"	"h117"	"hotu_210"	"LSU"	4	58962	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	12.63000011	84	"6.5"	"2013"	NA	"LSU"	"Illumina"	"Glomus_sp"	c(-96.8526083, 39.1297639)
"ho91"	"h117"	"hotu_255"	"LSU"	2	58962	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	12.63000011	84	"6.5"	"2013"	NA	"LSU"	"Illumina"	"Claroideoglomus_sp"	c(-96.8526083, 39.1297639)
"ho91"	"h117"	"hotu_295"	"LSU"	6	58962	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	12.63000011	84	"6.5"	"2013"	NA	"LSU"	"Illumina"	"Glomeraceae_spp"	c(-96.8526083, 39.1297639)
